input_text,target_text
"source target factuality: The FBI says Bin Laden is the leader of a terrorist organization known as Al - Aqeda , "" The Base . ""","(AUTHOR, says, true); (AUTHOR, is, unknown); (AUTHOR, known, unknown); (AUTHOR_FBI, is, true); (AUTHOR_FBI, known, true)"
"source target factuality: Volume was 840.8 million shares , up from 443.6 million Thursday and the week 's most active session .","(AUTHOR, 840.8, true); (AUTHOR, 443.6, true); (AUTHOR, session, true)"
source target factuality: He could n't be reached for comment .,"(AUTHOR, reached, false); (AUTHOR, comment, false)"
"source target factuality: Under the Racketeer Influenced and Corrupt Organizations law , or RICO , the government has the authority to seek to freeze or seize a defendant 's assets before trial .","(AUTHOR, has, true); (AUTHOR, seek, unknown); (AUTHOR, freeze, unknown); (AUTHOR, seize, unknown); (AUTHOR, trial, unknown)"
"source target factuality: Weakness in big technology stocks hurt the composite as well as the Nasdaq 100 Index , which fell 1.4 % , or 6.43 , on Friday , to 437.68 .","(AUTHOR, hurt, true); (AUTHOR, fell, true); (AUTHOR, Weakness, true); (AUTHOR, 437.68, true)"
"source target factuality: The advertisement , said Kelli Conlin , the executive director of the New York State affiliate of Naral , is intended to spotlight D'Amato 's vote against the 1994 Freedom of Access to Clinic Entrances Act , which Schumer sponsored .","(AUTHOR, said, true); (AUTHOR, intended, unknown); (AUTHOR, spotlight, unknown); (AUTHOR, Act, unknown); (AUTHOR, sponsored, unknown); (AUTHOR_Conlin, intended, true); (AUTHOR_Conlin, spotlight, unknown); (AUTHOR_Conlin, Act, unknown); (AUTHOR_Conlin, sponsored, true)"
"source target factuality: There was no official confirmation of the decision to upgrade the warrant , but Denise O'Donnell , the U.S. attorney for the Western District of New York in Buffalo , has scheduled a news conference Thursday to announce a "" major development "" in the Slepian murder investigation .","(AUTHOR, was, false); (AUTHOR, decision, true); (AUTHOR, upgrade, unknown); (AUTHOR, scheduled, true); (AUTHOR, conference, true); (AUTHOR, announce, true); (AUTHOR, development, unknown); (AUTHOR_O'Donnell, development, true)"
source target factuality: President Bush 's political argument for going to a ground war has been strengthened by the growing stream of reports of wanton Iraqi destruction inside Kuwait .,"(AUTHOR, argument, true); (AUTHOR, going, unknown); (AUTHOR, war, unknown); (AUTHOR, strengthened, true); (AUTHOR, reports, true); (AUTHOR, destruction, unknown); (AUTHOR_GEN, destruction, true)"
"source target factuality: Analysts noted that over the past 20 years , Mr. Fournier has built his company through astute stock - market activity and has warded off at least three takeover attempts .","(AUTHOR, takeover, false); (AUTHOR, noted, true); (AUTHOR, built, true); (AUTHOR, activity, true); (AUTHOR, warded, true); (AUTHOR, attempts, true); (AUTHOR_Analysts, takeover, false); (AUTHOR_Analysts, built, true); (AUTHOR_Analysts, activity, true); (AUTHOR_Analysts, warded, true); (AUTHOR_Analysts, attempts, true)"
source target factuality: Six suspects in the Bin Laden investigation are known to be in custody in the Metropolitan Correctional Center in New York .,"(AUTHOR, known, true); (AUTHOR, be, true); (AUTHOR_GEN, be, true)"
"source target factuality: Gabelli Group began raising its Milton Roy stake in July , and holds 14.6 % , according to a recent SEC filing .","(AUTHOR, according, true); (AUTHOR, began, unknown); (AUTHOR, raising, unknown); (AUTHOR, holds, unknown); (AUTHOR_filing, began, true); (AUTHOR_filing, raising, true); (AUTHOR_filing, holds, true)"
"source target factuality: For e - commerce to flourish with full - blown end - to - end business transactions , strategic planning which incorporates both business and technology plans that are complementary is necessary for an organisation to see feasible returns on investment .","(AUTHOR, transactions, unknown); (AUTHOR, planning, unknown); (AUTHOR, flourish, unknown); (AUTHOR, necessary, true); (AUTHOR, see, unknown)"
"source target factuality: For the nine months , Norton had net of $ 81.2 million , or $ 3.87 a share , and a tax credit of $ 4.4 million .","(AUTHOR, net, true); (AUTHOR, credit, true)"
source target factuality: The top commander of a Cambodian resistance force said Thursday he has sent a team to recover the remains of a British mine removal expert kidnapped and presumed killed by Khmer Rouge guerrillas almost two years ago .,"(AUTHOR, presumed, true); (AUTHOR, said, true); (AUTHOR, sent, unknown); (AUTHOR, recover, unknown); (AUTHOR, kidnapped, true); (AUTHOR, killed, ptrue); (AUTHOR_commander, presumed, true); (AUTHOR_commander, sent, true); (AUTHOR_commander, recover, unknown); (AUTHOR_commander, kidnapped, true); (AUTHOR_commander, killed, ptrue)"
"source target factuality: Mr. Taylor also was named a director , increasing the board to 22 , but is not part of the new office of the chairman .","(AUTHOR, director, true); (AUTHOR, increasing, true); (AUTHOR, 22, true); (AUTHOR, named, true)"
"source target factuality: But in order to accommodate the Russians , NATO created the NATO - Russia Council as a consultative body that formalized relations between Moscow and the alliance .","(AUTHOR, created, true); (AUTHOR, formalized, true)"
source target factuality: $ 14 million of that seeped out Friday Oct. 13 alone .,"(AUTHOR, seeped, true)"
"source target factuality: Similarly , the Hungarian foreign minister , Janos Martonyi , who remembers the 1956 uprising as a 13 - year - old , said that membership of NATO meant that Hungary was returning "" to her natural habitat . ""","(AUTHOR, remembers, true); (AUTHOR, uprising, true); (AUTHOR, said, true); (AUTHOR, meant, unknown); (AUTHOR, returning, unknown); (AUTHOR_who, uprising, true); (AUTHOR_minister, meant, true); (AUTHOR_minister, returning, true)"
"source target factuality: "" Stopping clinic violence is going to be a major theme of our campaign from now to Election Day . ""","(AUTHOR, Stopping, unknown); (AUTHOR, violence, unknown); (AUTHOR, going, unknown); (AUTHOR, be, unknown); (AUTHOR_DUMMY, Stopping, unknown); (AUTHOR_DUMMY, violence, true); (AUTHOR_DUMMY, going, true); (AUTHOR_DUMMY, be, true)"
source target factuality: Israel has publicly declared that it will respond to an Iraqi attack on Jordan because it wo n't allow Iraq 's dangerous army to take control of Jordan 's long border with Israel .,"(AUTHOR, declared, true); (AUTHOR, respond, unknown); (AUTHOR, attack, unknown); (AUTHOR, allow, unknown); (AUTHOR, take, unknown); (AUTHOR_Israel, respond, true); (AUTHOR_Israel, attack, unknown); (AUTHOR_Israel, allow, false); (AUTHOR_Israel, take, false)"
"source target factuality: Still , Bethlehem 's core basic steel operations experienced a steep drop in operating profit to $ 58.6 million from $ 186.4 million a year ago , when the industry enjoyed strong demand and pricing .","(AUTHOR, drop, true); (AUTHOR, demand, true); (AUTHOR, pricing, true); (AUTHOR, $, true); (AUTHOR, $, true); (AUTHOR, experienced, true); (AUTHOR, enjoyed, true); (AUTHOR_operations, drop, true)"
source target factuality: But weak car sales raise questions about future demand from the auto sector .,"(AUTHOR, raise, true); (AUTHOR, questions, true); (AUTHOR, demand, unknown)"
"source target factuality: Until recently , Kellogg had been telling its sales force and Wall Street that by 1992 it intended to achieve a 50 % share of market , measured in dollar volume .","(AUTHOR, telling, true); (AUTHOR, intended, unknown); (AUTHOR, achieve, unknown); (AUTHOR, 50, unknown); (AUTHOR_Kellogg, intended, true); (AUTHOR_Kellogg, achieve, ptrue); (AUTHOR_Kellogg, 50, unknown)"
"source target factuality: "" No one should doubt our staying power or determination , "" he said .","(AUTHOR, doubt, unknown); (AUTHOR, said, true); (AUTHOR_he, doubt, unknown)"
"source target factuality: Little of the vitriol that the issue aroused in the late 1980s and early 1990s remains , residents said , and many of the local religious leaders who led the 1992 protests have moved .","(AUTHOR, aroused, unknown); (AUTHOR, remains, unknown); (AUTHOR, said, true); (AUTHOR, led, unknown); (AUTHOR, protests, unknown); (AUTHOR, moved, unknown); (AUTHOR_residents, aroused, true); (AUTHOR_residents, remains, true); (AUTHOR_residents, led, true); (AUTHOR_residents, protests, true); (AUTHOR_residents, moved, true)"
"source target factuality: Since 1983 , Westinghouse has shed 70 businesses that it did n't expect to produce 10 % operating margins while acquiring 55 businesses .","(AUTHOR, shed, true); (AUTHOR, expect, false); (AUTHOR, produce, unknown); (AUTHOR, acquiring, true); (AUTHOR_it, produce, pfalse)"
source target factuality: Ocean Drilling said it wo n't hold any shares of the new company after the restructuring .,"(AUTHOR, said, true); (AUTHOR, hold, unknown); (AUTHOR, restructuring, true); (AUTHOR_Drilling, hold, false); (AUTHOR_Drilling, restructuring, true)"
source target factuality: He sold the property to five buyers and said he 'd double his money .,"(AUTHOR, sold, true); (AUTHOR, said, true); (AUTHOR, double, unknown); (AUTHOR_He, double, true)"
"source target factuality: Other commanders , and thousands of guerrillas , followed him .","(AUTHOR, followed, true)"
"source target factuality: In over - the - counter trading , MGM Grand was bid at $ 17.50 a share .","(AUTHOR, trading, true); (AUTHOR, bid, true)"
"source target factuality: Lawrence Insurance , based in Albany , N.Y. , plans to use the $ 22.5 million in proceeds to help finance the acquisition of United Republic .","(AUTHOR, help, unknown); (AUTHOR, finance, unknown); (AUTHOR, acquisition, true); (AUTHOR, based, true); (AUTHOR, plans, true); (AUTHOR, use, unknown)"
source target factuality: The $ 1.5 billion Fidelity High Income Fund has had a net outflow of about $ 150 million in the past two months .,"(AUTHOR, outflow, true)"
source target factuality: Many NASA watchers say female astronauts have become part of the agency 's routine .,"(AUTHOR, part, unknown); (AUTHOR, say, true); (AUTHOR, become, unknown); (AUTHOR_watchers, part, true); (AUTHOR_watchers, become, true)"
source target factuality: The dollar rose modestly against most major currencies .,"(AUTHOR, rose, true)"
"source target factuality: President Bush today denounced Saddam 's "" ruinous policies of war , "" and said the United States is "" striking a blow for the principle that might does not make right . ""","(AUTHOR, denounced, true); (AUTHOR, said, true); (AUTHOR, striking, unknown); (AUTHOR_Bush, striking, true)"
source target factuality: The British shakeup was widely cited for the declines .,"(AUTHOR, cited, true); (AUTHOR, shakeup, true); (AUTHOR, declines, true)"
source target factuality: ROGERS COMMUNICATIONS Inc. said it plans to raise 175 million to 180 million Canadian dollars ( US$ 148.9 million to $ 153.3 million ) through a private placement of perpetual preferred shares .,"(AUTHOR, said, true); (AUTHOR, plans, unknown); (AUTHOR, raise, unknown); (AUTHOR, placement, unknown); (AUTHOR_Inc., plans, true); (AUTHOR_Inc., raise, ptrue); (AUTHOR_Inc., placement, true)"
source target factuality: The bond market was unmoved by the economic statistics .,"(AUTHOR, unmoved, true)"
source target factuality: He has outlasted and sometimes outsmarted eight American presidents .,"(AUTHOR, outlasted, true); (AUTHOR, outsmarted, true)"
source target factuality: Slepian 's wife and one son tried to revive him .,"(AUTHOR, tried, true); (AUTHOR, revive, unknown)"
source target factuality: It has long been rumored that Ocean Drilling would sell the unit to concentrate on its core oil and gas business .,"(AUTHOR, rumored, true); (AUTHOR, concentrate, unknown); (AUTHOR, sell, unknown); (AUTHOR_GEN, concentrate, ptrue); (AUTHOR_GEN, sell, ptrue)"
source target factuality: The oat - bran craze has cost the world 's largest cereal maker market share .,"(AUTHOR, cost, true); (AUTHOR, craze, true)"
"source target factuality: In addition , operating results were hit by an increase in loan and real estate loss reserves .","(AUTHOR, results, true); (AUTHOR, hit, true); (AUTHOR, increase, true)"
"source target factuality: Mr. Fournier said the large institutions that hold nearly 50 % of Navigation Mixte 's capital all strongly support him , but some analysts said they are n't so sure .","(AUTHOR, said, true); (AUTHOR, support, unknown); (AUTHOR, said, true); (AUTHOR, sure, unknown); (AUTHOR_analysts, sure, false); (AUTHOR_Fournier, support, true)"
"source target factuality: Sales in the latest period were $ 1.76 billion , a 13 % increase from last year 's $ 1.55 billion .","(AUTHOR, increase, true); (AUTHOR, Sales, true)"
source target factuality: The Persian Gulf showdown between Iraq and the United States took a more personal turn Thursday when Iraq 's Saddam Hussein called President Bush a liar and said the outbreak of holy war could bring thousands of Americans home in coffins .,"(AUTHOR, in, unknown); (AUTHOR, showdown, true); (AUTHOR, took, true); (AUTHOR, liar, unknown); (AUTHOR, outbreak, unknown); (AUTHOR, war, unknown); (AUTHOR, called, true); (AUTHOR, said, true); (AUTHOR, bring, unknown); (AUTHOR_Hussein, in, ptrue); (AUTHOR_Hussein, liar, true); (AUTHOR_Hussein, outbreak, unknown); (AUTHOR_Hussein, war, unknown); (AUTHOR_Hussein, bring, ptrue)"
source target factuality: He declined to discuss other terms of the issue .,"(AUTHOR, declined, true); (AUTHOR, discuss, false)"
